rollout,graph_index,target_nodes,mode,raw_nodes,raw_edges,lcc_nodes,lcc_edges
32,16,50,cropped_calibrated,24,23,24,23
32,16,50,cropped_fixed_budget,33,45,27,41
32,17,68,full_threshold_0p5,55,58,48,53
32,17,68,cropped_threshold_0p5,55,58,48,53
32,17,68,cropped_calibrated,68,88,64,85
32,17,68,cropped_fixed_budget,47,45,38,39
32,18,65,full_threshold_0p5,58,55,44,43
32,18,65,cropped_threshold_0p5,58,55,44,43
32,18,65,cropped_calibrated,59,62,52,56
32,18,65,cropped_fixed_budget,51,45,28,27
32,19,96,full_threshold_0p5,31,29,19,18
32,19,96,cropped_threshold_0p5,31,29,19,18
32,19,96,cropped_calibrated,33,32,33,32
32,19,96,cropped_fixed_budget,43,45,40,43
33,0,30,full_threshold_0p5,16,12,9,8
33,0,30,cropped_threshold_0p5,16,12,9,8
33,0,30,cropped_calibrated,28,33,28,33
33,0,30,cropped_fixed_budget,30,45,30,45
33,1,71,full_threshold_0p5,54,51,43,42
33,1,71,cropped_threshold_0p5,54,51,43,42
33,1,71,cropped_calibrated,64,76,60,73
33,1,71,cropped_fixed_budget,50,45,34,33
33,2,73,full_threshold_0p5,15,13,10,9
33,2,73,cropped_threshold_0p5,15,13,10,9
33,2,73,cropped_calibrated,19,18,17,17
33,2,73,cropped_fixed_budget,47,45,24,26
33,3,92,full_threshold_0p5,34,32,26,25
33,3,92,cropped_threshold_0p5,34,32,26,25
33,3,92,cropped_calibrated,56,62,56,62
33,3,92,cropped_fixed_budget,47,45,31,31
33,4,86,full_threshold_0p5,87,85,45,44
33,4,86,cropped_threshold_0p5,83,81,45,44
33,4,86,cropped_calibrated,86,91,86,91
33,4,86,cropped_fixed_budget,54,45,15,14
33,5,25,full_threshold_0p5,83,81,59,58
33,5,25,cropped_threshold_0p5,25,23,21,20
33,5,25,cropped_calibrated,25,24,25,24
33,5,25,cropped_fixed_budget,25,45,25,45
33,6,74,full_threshold_0p5,27,24,12,11
33,6,74,cropped_threshold_0p5,27,24,12,11
33,6,74,cropped_calibrated,29,29,16,15
33,6,74,cropped_fixed_budget,41,45,37,43
33,7,23,full_threshold_0p5,23,18,11,10
33,7,23,cropped_threshold_0p5,11,10,11,10
33,7,23,cropped_calibrated,17,16,17,16
33,7,23,cropped_fixed_budget,23,45,23,45
33,8,49,full_threshold_0p5,20,16,11,10
33,8,49,cropped_threshold_0p5,20,16,11,10
33,8,49,cropped_calibrated,44,40,32,32
33,8,49,cropped_fixed_budget,48,45,33,34
33,9,85,full_threshold_0p5,14,12,11,10
33,9,85,cropped_threshold_0p5,14,12,11,10
33,9,85,cropped_calibrated,33,32,27,27
33,9,85,cropped_fixed_budget,39,45,39,45
33,10,74,full_threshold_0p5,22,15,4,3
33,10,74,cropped_threshold_0p5,22,15,4,3
33,10,74,cropped_calibrated,36,33,22,21
33,10,74,cropped_fixed_budget,45,45,38,40
33,11,48,full_threshold_0p5,17,16,13,13
33,11,48,cropped_threshold_0p5,17,16,13,13
33,11,48,cropped_calibrated,21,22,21,22
33,11,48,cropped_fixed_budget,35,45,35,45
33,12,95,full_threshold_0p5,25,23,19,18
33,12,95,cropped_threshold_0p5,25,23,19,18
33,12,95,cropped_calibrated,63,58,40,40
33,12,95,cropped_fixed_budget,49,45,37,37
33,13,58,full_threshold_0p5,78,93,76,92
33,13,58,cropped_threshold_0p5,57,68,55,67
33,13,58,cropped_calibrated,58,90,56,89
33,13,58,cropped_fixed_budget,45,45,42,43
33,14,43,full_threshold_0p5,34,33,34,33
33,14,43,cropped_threshold_0p5,34,33,34,33
33,14,43,cropped_calibrated,34,34,34,34
33,14,43,cropped_fixed_budget,34,45,34,45
33,15,36,full_threshold_0p5,11,10,11,10
33,15,36,cropped_threshold_0p5,11,10,11,10
33,15,36,cropped_calibrated,17,17,13,15
33,15,36,cropped_fixed_budget,34,45,34,45
33,16,50,full_threshold_0p5,73,69,44,44
33,16,50,cropped_threshold_0p5,48,47,44,44
33,16,50,cropped_calibrated,50,51,50,51
33,16,50,cropped_fixed_budget,47,45,43,42
33,17,68,full_threshold_0p5,58,57,58,57
33,17,68,cropped_threshold_0p5,58,57,58,57
33,17,68,cropped_calibrated,58,57,58,57
33,17,68,cropped_fixed_budget,49,45,23,22
33,18,65,full_threshold_0p5,22,21,22,21
33,18,65,cropped_threshold_0p5,22,21,22,21
33,18,65,cropped_calibrated,31,32,26,29
33,18,65,cropped_fixed_budget,40,45,33,39
33,19,96,full_threshold_0p5,69,68,69,68
33,19,96,cropped_threshold_0p5,69,68,69,68
33,19,96,cropped_calibrated,69,69,69,69
33,19,96,cropped_fixed_budget,52,45,31,30
34,0,30,full_threshold_0p5,83,82,83,82
34,0,30,cropped_threshold_0p5,30,29,30,29
34,0,30,cropped_calibrated,30,29,30,29
34,0,30,cropped_fixed_budget,30,45,30,45
34,1,71,full_threshold_0p5,59,88,59,88
34,1,71,cropped_threshold_0p5,59,88,59,88
34,1,71,cropped_calibrated,60,101,60,101
34,1,71,cropped_fixed_budget,47,45,26,28
34,2,73,full_threshold_0p5,79,78,64,64
34,2,73,cropped_threshold_0p5,69,68,54,54
34,2,73,cropped_calibrated,73,79,73,79
34,2,73,cropped_fixed_budget,53,45,19,18
34,3,92,full_threshold_0p5,32,28,18,17
34,3,92,cropped_threshold_0p5,32,28,18,17
34,3,92,cropped_calibrated,68,68,64,66
34,3,92,cropped_fixed_budget,51,45,29,28
34,4,86,full_threshold_0p5,42,41,42,41
34,4,86,cropped_threshold_0p5,42,41,42,41
34,4,86,cropped_calibrated,42,41,42,41
34,4,86,cropped_fixed_budget,42,45,42,45
34,5,25,full_threshold_0p5,42,39,14,15
34,5,25,cropped_threshold_0p5,25,23,14,15
34,5,25,cropped_calibrated,25,28,25,28
34,5,25,cropped_fixed_budget,25,45,25,45
34,6,74,full_threshold_0p5,51,49,49,48
34,6,74,cropped_threshold_0p5,51,49,49,48
34,6,74,cropped_calibrated,60,64,56,62
34,6,74,cropped_fixed_budget,47,45,45,44
34,7,23,full_threshold_0p5,43,34,10,9
34,7,23,cropped_threshold_0p5,14,11,8,7
34,7,23,cropped_calibrated,20,21,20,21
34,7,23,cropped_fixed_budget,23,45,23,45
34,8,49,full_threshold_0p5,26,20,8,7
34,8,49,cropped_threshold_0p5,17,13,8,7
34,8,49,cropped_calibrated,35,32,21,22
34,8,49,cropped_fixed_budget,40,45,37,43
34,9,85,full_threshold_0p5,19,19,17,18
34,9,85,cropped_threshold_0p5,19,19,17,18
34,9,85,cropped_calibrated,41,36,21,23
34,9,85,cropped_fixed_budget,49,45,23,25
34,10,74,full_threshold_0p5,18,13,5,4
34,10,74,cropped_threshold_0p5,18,13,5,4
34,10,74,cropped_calibrated,23,23,21,22
34,10,74,cropped_fixed_budget,37,45,37,45
34,11,48,full_threshold_0p5,28,27,15,15
34,11,48,cropped_threshold_0p5,28,27,15,15
34,11,48,cropped_calibrated,29,28,16,16
34,11,48,cropped_fixed_budget,31,45,31,45
34,12,95,full_threshold_0p5,23,17,12,11
34,12,95,cropped_threshold_0p5,23,17,12,11
34,12,95,cropped_calibrated,67,64,32,32
34,12,95,cropped_fixed_budget,52,45,15,15
34,13,58,full_threshold_0p5,37,32,15,15
34,13,58,cropped_threshold_0p5,37,32,15,15
34,13,58,cropped_calibrated,43,45,32,35
34,13,58,cropped_fixed_budget,43,45,32,35
34,14,43,full_threshold_0p5,33,28,12,11
34,14,43,cropped_threshold_0p5,28,24,12,11
34,14,43,cropped_calibrated,43,44,43,44
34,14,43,cropped_fixed_budget,43,45,43,45
34,15,36,full_threshold_0p5,33,30,27,26
34,15,36,cropped_threshold_0p5,33,30,27,26
34,15,36,cropped_calibrated,35,35,35,35
34,15,36,cropped_fixed_budget,35,45,35,45
34,16,50,full_threshold_0p5,38,36,17,20
34,16,50,cropped_threshold_0p5,25,26,17,20
34,16,50,cropped_calibrated,42,49,42,49
34,16,50,cropped_fixed_budget,40,45,35,41
34,17,68,full_threshold_0p5,71,70,71,70
34,17,68,cropped_threshold_0p5,68,67,68,67
34,17,68,cropped_calibrated,68,67,68,67
34,17,68,cropped_fixed_budget,53,45,13,12
34,18,65,full_threshold_0p5,47,39,15,14
34,18,65,cropped_threshold_0p5,47,39,15,14
34,18,65,cropped_calibrated,57,60,36,38
34,18,65,cropped_fixed_budget,51,45,26,25
34,19,96,full_threshold_0p5,14,15,14,15
34,19,96,cropped_threshold_0p5,14,15,14,15
34,19,96,cropped_calibrated,17,23,17,23
34,19,96,cropped_fixed_budget,25,45,25,45
35,0,30,full_threshold_0p5,16,16,16,16
35,0,30,cropped_threshold_0p5,16,16,16,16
35,0,30,cropped_calibrated,22,25,22,25
35,0,30,cropped_fixed_budget,29,45,29,45
35,1,71,full_threshold_0p5,21,15,7,6
35,1,71,cropped_threshold_0p5,21,15,7,6
35,1,71,cropped_calibrated,26,23,18,17
35,1,71,cropped_fixed_budget,28,45,28,45
35,2,73,full_threshold_0p5,15,12,7,6
35,2,73,cropped_threshold_0p5,15,12,7,6
35,2,73,cropped_calibrated,28,28,26,27
35,2,73,cropped_fixed_budget,30,45,30,45
35,3,92,full_threshold_0p5,56,56,56,56
35,3,92,cropped_threshold_0p5,56,56,56,56
35,3,92,cropped_calibrated,56,61,56,61
35,3,92,cropped_fixed_budget,48,45,40,39
35,4,86,full_threshold_0p5,34,33,34,33
35,4,86,cropped_threshold_0p5,34,33,34,33
35,4,86,cropped_calibrated,34,34,34,34
35,4,86,cropped_fixed_budget,34,45,34,45
35,5,25,full_threshold_0p5,33,28,13,13
35,5,25,cropped_threshold_0p5,19,14,5,4
35,5,25,cropped_calibrated,23,28,20,26
35,5,25,cropped_fixed_budget,25,45,25,45
35,6,74,full_threshold_0p5,11,11,11,11
35,6,74,cropped_threshold_0p5,11,11,11,11
35,6,74,cropped_calibrated,13,16,13,16
35,6,74,cropped_fixed_budget,28,45,21,41
35,7,23,full_threshold_0p5,53,61,38,50
35,7,23,cropped_threshold_0p5,22,24,16,19
35,7,23,cropped_calibrated,23,30,23,30
35,7,23,cropped_fixed_budget,23,45,23,45
35,8,49,full_threshold_0p5,13,15,13,15
35,8,49,cropped_threshold_0p5,13,15,13,15
35,8,49,cropped_calibrated,15,20,15,20
35,8,49,cropped_fixed_budget,21,45,21,45
35,9,85,full_threshold_0p5,34,31,20,20
35,9,85,cropped_threshold_0p5,34,31,20,20
35,9,85,cropped_calibrated,34,41,32,40
35,9,85,cropped_fixed_budget,34,45,34,45
35,10,74,full_threshold_0p5,38,36,32,31
35,10,74,cropped_threshold_0p5,38,36,32,31
35,10,74,cropped_calibrated,47,48,38,40
35,10,74,cropped_fixed_budget,46,45,37,37
35,11,48,full_threshold_0p5,20,14,5,4
35,11,48,cropped_threshold_0p5,20,14,5,4
35,11,48,cropped_calibrated,37,36,31,32
35,11,48,cropped_fixed_budget,41,45,38,43
35,12,95,full_threshold_0p5,40,34,20,19
35,12,95,cropped_threshold_0p5,40,34,20,19
35,12,95,cropped_calibrated,46,47,42,44
35,12,95,cropped_fixed_budget,46,45,42,42
35,13,58,full_threshold_0p5,23,18,14,13
35,13,58,cropped_threshold_0p5,18,15,14,13
35,13,58,cropped_calibrated,40,43,35,40
35,13,58,cropped_fixed_budget,41,45,36,42
35,14,43,full_threshold_0p5,29,26,16,17
35,14,43,cropped_threshold_0p5,29,26,16,17
35,14,43,cropped_calibrated,35,42,26,35
35,14,43,cropped_fixed_budget,35,45,30,41
35,15,36,full_threshold_0p5,79,77,77,76
35,15,36,cropped_threshold_0p5,36,34,34,33
35,15,36,cropped_calibrated,36,37,34,36
35,15,36,cropped_fixed_budget,36,45,36,45
35,16,50,full_threshold_0p5,72,71,72,71
35,16,50,cropped_threshold_0p5,50,49,50,49
35,16,50,cropped_calibrated,50,49,50,49
35,16,50,cropped_fixed_budget,48,45,24,23
35,17,68,full_threshold_0p5,34,33,34,33
35,17,68,cropped_threshold_0p5,34,33,34,33
35,17,68,cropped_calibrated,34,33,34,33
35,17,68,cropped_fixed_budget,34,45,34,45
35,18,65,full_threshold_0p5,75,72,59,58
35,18,65,cropped_threshold_0p5,65,62,49,48
35,18,65,cropped_calibrated,65,71,65,71
35,18,65,cropped_fixed_budget,52,45,27,26
35,19,96,full_threshold_0p5,19,15,8,7
35,19,96,cropped_threshold_0p5,19,15,8,7
35,19,96,cropped_calibrated,26,28,19,23
35,19,96,cropped_fixed_budget,33,45,33,45
36,0,30,full_threshold_0p5,76,73,45,44
36,0,30,cropped_threshold_0p5,29,27,21,21
36,0,30,cropped_calibrated,30,34,30,34
36,0,30,cropped_fixed_budget,30,45,30,45
36,1,71,full_threshold_0p5,17,15,12,11
36,1,71,cropped_threshold_0p5,17,15,12,11
36,1,71,cropped_calibrated,36,36,36,36
36,1,71,cropped_fixed_budget,44,45,44,45
36,2,73,full_threshold_0p5,73,81,66,75
36,2,73,cropped_threshold_0p5,70,78,63,72
36,2,73,cropped_calibrated,73,151,73,151
36,2,73,cropped_fixed_budget,49,45,37,36
36,3,92,full_threshold_0p5,24,20,10,9
36,3,92,cropped_threshold_0p5,24,20,10,9
36,3,92,cropped_calibrated,44,40,26,26
36,3,92,cropped_fixed_budget,48,45,27,29
36,4,86,full_threshold_0p5,14,11,9,8
36,4,86,cropped_threshold_0p5,14,11,9,8
36,4,86,cropped_calibrated,24,23,24,23
36,4,86,cropped_fixed_budget,33,45,33,45
36,5,25,full_threshold_0p5,77,76,77,76
36,5,25,cropped_threshold_0p5,25,24,25,24
36,5,25,cropped_calibrated,25,29,25,29
36,5,25,cropped_fixed_budget,25,45,25,45
36,6,74,full_threshold_0p5,12,13,12,13
36,6,74,cropped_threshold_0p5,12,13,12,13
36,6,74,cropped_calibrated,16,18,16,18
36,6,74,cropped_fixed_budget,37,45,30,40
36,7,23,full_threshold_0p5,18,17,18,17
36,7,23,cropped_threshold_0p5,18,17,18,17
36,7,23,cropped_calibrated,19,24,19,24
36,7,23,cropped_fixed_budget,23,45,23,45
36,8,49,full_threshold_0p5,77,119,75,118
36,8,49,cropped_threshold_0p5,48,73,46,72
36,8,49,cropped_calibrated,49,87,49,87
36,8,49,cropped_fixed_budget,39,45,33,42
36,9,85,full_threshold_0p5,49,44,22,21
36,9,85,cropped_threshold_0p5,49,44,22,21
36,9,85,cropped_calibrated,50,48,47,46
36,9,85,cropped_fixed_budget,49,45,30,29
36,10,74,full_threshold_0p5,41,37,19,20
36,10,74,cropped_threshold_0p5,41,37,19,20
36,10,74,cropped_calibrated,63,76,58,71
36,10,74,cropped_fixed_budget,47,45,20,22
36,11,48,full_threshold_0p5,21,21,21,21
36,11,48,cropped_threshold_0p5,21,21,21,21
36,11,48,cropped_calibrated,21,21,21,21
36,11,48,cropped_fixed_budget,39,45,25,33
36,12,95,full_threshold_0p5,49,42,17,16
36,12,95,cropped_threshold_0p5,49,42,17,16
36,12,95,cropped_calibrated,64,69,64,69
36,12,95,cropped_fixed_budget,51,45,17,16
36,13,58,full_threshold_0p5,53,60,53,60
36,13,58,cropped_threshold_0p5,53,60,53,60
36,13,58,cropped_calibrated,55,67,55,67
36,13,58,cropped_fixed_budget,46,45,35,36
36,14,43,full_threshold_0p5,22,22,22,22
36,14,43,cropped_threshold_0p5,22,22,22,22
36,14,43,cropped_calibrated,30,42,30,42
36,14,43,cropped_fixed_budget,31,45,31,45
36,15,36,full_threshold_0p5,56,57,42,45
36,15,36,cropped_threshold_0p5,32,34,29,32
36,15,36,cropped_calibrated,36,43,36,43
36,15,36,cropped_fixed_budget,36,45,36,45
36,16,50,full_threshold_0p5,97,92,55,54
36,16,50,cropped_threshold_0p5,49,44,20,19
36,16,50,cropped_calibrated,49,50,49,50
36,16,50,cropped_fixed_budget,49,45,20,19
36,17,68,full_threshold_0p5,12,11,12,11
36,17,68,cropped_threshold_0p5,12,11,12,11
36,17,68,cropped_calibrated,14,17,14,17
36,17,68,cropped_fixed_budget,26,45,26,45
36,18,65,full_threshold_0p5,48,47,48,47
36,18,65,cropped_threshold_0p5,48,47,48,47
36,18,65,cropped_calibrated,48,47,48,47
36,18,65,cropped_fixed_budget,48,45,37,36
36,19,96,full_threshold_0p5,47,44,35,34
36,19,96,cropped_threshold_0p5,47,44,35,34
36,19,96,cropped_calibrated,50,54,50,54
36,19,96,cropped_fixed_budget,47,45,35,35
37,0,30,full_threshold_0p5,29,21,7,7
37,0,30,cropped_threshold_0p5,15,11,7,7
37,0,30,cropped_calibrated,25,27,25,27
37,0,30,cropped_fixed_budget,29,45,29,45
37,1,71,full_threshold_0p5,14,14,14,14
37,1,71,cropped_threshold_0p5,14,14,14,14
37,1,71,cropped_calibrated,15,17,15,17
37,1,71,cropped_fixed_budget,33,45,27,41
37,2,73,full_threshold_0p5,23,22,19,19
37,2,73,cropped_threshold_0p5,23,22,19,19
37,2,73,cropped_calibrated,25,26,21,23
37,2,73,cropped_fixed_budget,39,45,39,45
37,3,92,full_threshold_0p5,24,22,19,18
37,3,92,cropped_threshold_0p5,24,22,19,18
37,3,92,cropped_calibrated,26,29,26,29
37,3,92,cropped_fixed_budget,39,45,39,45
37,4,86,full_threshold_0p5,51,48,18,19
37,4,86,cropped_threshold_0p5,51,48,18,19
37,4,86,cropped_calibrated,72,73,42,45
37,4,86,cropped_fixed_budget,48,45,18,19
37,5,25,full_threshold_0p5,38,38,38,38
37,5,25,cropped_threshold_0p5,23,22,23,22
37,5,25,cropped_calibrated,25,36,25,36
37,5,25,cropped_fixed_budget,25,45,25,45
37,6,74,full_threshold_0p5,56,55,56,55
37,6,74,cropped_threshold_0p5,56,55,56,55
37,6,74,cropped_calibrated,56,59,56,59
37,6,74,cropped_fixed_budget,51,45,36,35
37,7,23,full_threshold_0p5,30,24,9,8
37,7,23,cropped_threshold_0p5,9,8,9,8
37,7,23,cropped_calibrated,17,18,17,18
37,7,23,cropped_fixed_budget,23,45,23,45
37,8,49,full_threshold_0p5,22,21,22,21
37,8,49,cropped_threshold_0p5,22,21,22,21
37,8,49,cropped_calibrated,24,23,24,23
37,8,49,cropped_fixed_budget,28,45,28,45
37,9,85,full_threshold_0p5,32,32,26,28
37,9,85,cropped_threshold_0p5,32,32,26,28
37,9,85,cropped_calibrated,52,56,34,41
37,9,85,cropped_fixed_budget,43,45,29,34
37,10,74,full_threshold_0p5,91,90,91,90
37,10,74,cropped_threshold_0p5,74,73,74,73
37,10,74,cropped_calibrated,74,73,74,73
37,10,74,cropped_fixed_budget,58,45,18,17
37,11,48,full_threshold_0p5,79,79,43,44
37,11,48,cropped_threshold_0p5,45,45,42,43
37,11,48,cropped_calibrated,47,55,47,55
37,11,48,cropped_fixed_budget,45,45,42,43
37,12,95,full_threshold_0p5,22,21,18,18
37,12,95,cropped_threshold_0p5,22,21,18,18
37,12,95,cropped_calibrated,35,39,31,36
37,12,95,cropped_fixed_budget,41,45,35,41
37,13,58,full_threshold_0p5,35,35,35,35
37,13,58,cropped_threshold_0p5,35,35,35,35
37,13,58,cropped_calibrated,35,39,35,39
37,13,58,cropped_fixed_budget,35,45,35,45
37,14,43,full_threshold_0p5,20,20,15,16
37,14,43,cropped_threshold_0p5,20,20,15,16
37,14,43,cropped_calibrated,21,29,21,29
37,14,43,cropped_fixed_budget,29,45,21,38
37,15,36,full_threshold_0p5,24,19,10,9
37,15,36,cropped_threshold_0p5,21,17,10,9
37,15,36,cropped_calibrated,32,33,32,33
37,15,36,cropped_fixed_budget,35,45,35,45
37,16,50,full_threshold_0p5,91,90,91,90
37,16,50,cropped_threshold_0p5,50,49,50,49
37,16,50,cropped_calibrated,50,52,50,52
37,16,50,cropped_fixed_budget,47,45,32,31
37,17,68,full_threshold_0p5,39,34,16,17
37,17,68,cropped_threshold_0p5,34,30,16,17
37,17,68,cropped_calibrated,41,40,23,25
37,17,68,cropped_fixed_budget,46,45,27,29
37,18,65,full_threshold_0p5,45,42,27,26
37,18,65,cropped_threshold_0p5,45,42,27,26
37,18,65,cropped_calibrated,45,44,27,26
37,18,65,cropped_fixed_budget,45,45,34,34
37,19,96,full_threshold_0p5,61,60,61,60
37,19,96,cropped_threshold_0p5,61,60,61,60
37,19,96,cropped_calibrated,61,60,61,60
37,19,96,cropped_fixed_budget,49,45,26,25
38,0,30,full_threshold_0p5,29,28,29,28
38,0,30,cropped_threshold_0p5,29,28,29,28
38,0,30,cropped_calibrated,29,28,29,28
38,0,30,cropped_fixed_budget,29,45,29,45
38,1,71,full_threshold_0p5,22,18,9,8
38,1,71,cropped_threshold_0p5,22,18,9,8
38,1,71,cropped_calibrated,41,46,38,44
38,1,71,cropped_fixed_budget,40,45,37,43
38,2,73,full_threshold_0p5,72,71,72,71
38,2,73,cropped_threshold_0p5,72,71,72,71
38,2,73,cropped_calibrated,72,72,72,72
38,2,73,cropped_fixed_budget,52,45,15,14
38,3,92,full_threshold_0p5,39,32,14,13
38,3,92,cropped_threshold_0p5,39,32,14,13
38,3,92,cropped_calibrated,71,69,43,44
38,3,92,cropped_fixed_budget,53,45,23,22
38,4,86,full_threshold_0p5,76,75,76,75
38,4,86,cropped_threshold_0p5,76,75,76,75
38,4,86,cropped_calibrated,76,76,76,76
38,4,86,cropped_fixed_budget,54,45,16,15
38,5,25,full_threshold_0p5,83,79,57,56
38,5,25,cropped_threshold_0p5,24,21,19,18
38,5,25,cropped_calibrated,25,27,25,27
38,5,25,cropped_fixed_budget,25,45,25,45
38,6,74,full_threshold_0p5,30,31,28,30
38,6,74,cropped_threshold_0p5,30,31,28,30
38,6,74,cropped_calibrated,34,42,34,42
38,6,74,cropped_fixed_budget,34,45,34,45
38,7,23,full_threshold_0p5,12,10,10,9
38,7,23,cropped_threshold_0p5,12,10,10,9
38,7,23,cropped_calibrated,15,14,11,12
38,7,23,cropped_fixed_budget,23,45,23,45
38,8,49,full_threshold_0p5,20,16,9,8
38,8,49,cropped_threshold_0p5,20,16,9,8
38,8,49,cropped_calibrated,28,24,16,15
38,8,49,cropped_fixed_budget,39,45,39,45
38,9,85,full_threshold_0p5,76,75,76,75
38,9,85,cropped_threshold_0p5,76,75,76,75
38,9,85,cropped_calibrated,76,75,76,75
38,9,85,cropped_fixed_budget,55,45,25,24
38,10,74,full_threshold_0p5,63,61,57,56
38,10,74,cropped_threshold_0p5,63,61,57,56
38,10,74,cropped_calibrated,69,67,61,60
38,10,74,cropped_fixed_budget,49,45,38,37
38,11,48,full_threshold_0p5,30,33,24,30
38,11,48,cropped_threshold_0p5,30,33,24,30
38,11,48,cropped_calibrated,42,54,36,50
38,11,48,cropped_fixed_budget,38,45,28,38
38,12,95,full_threshold_0p5,30,25,10,9
38,12,95,cropped_threshold_0p5,30,25,10,9
38,12,95,cropped_calibrated,48,45,30,32
38,12,95,cropped_fixed_budget,48,45,30,32
38,13,58,full_threshold_0p5,37,37,37,37
38,13,58,cropped_threshold_0p5,37,37,37,37
38,13,58,cropped_calibrated,44,50,44,50
38,13,58,cropped_fixed_budget,42,45,42,45
38,14,43,full_threshold_0p5,22,18,10,9
38,14,43,cropped_threshold_0p5,10,9,10,9
38,14,43,cropped_calibrated,27,27,27,27
38,14,43,cropped_fixed_budget,40,45,38,44
38,15,36,full_threshold_0p5,43,41,22,21
38,15,36,cropped_threshold_0p5,35,33,21,20
38,15,36,cropped_calibrated,36,35,36,35
38,15,36,cropped_fixed_budget,36,45,36,45
38,16,50,full_threshold_0p5,29,21,9,8
38,16,50,cropped_threshold_0p5,29,21,9,8
38,16,50,cropped_calibrated,37,29,15,14
38,16,50,cropped_fixed_budget,43,45,36,40
38,17,68,full_threshold_0p5,16,13,9,8
38,17,68,cropped_threshold_0p5,16,13,9,8
38,17,68,cropped_calibrated,22,19,11,10
38,17,68,cropped_fixed_budget,39,45,39,45
38,18,65,full_threshold_0p5,24,22,20,20
38,18,65,cropped_threshold_0p5,24,22,20,20
38,18,65,cropped_calibrated,38,47,33,44
38,18,65,cropped_fixed_budget,38,45,33,42
38,19,96,full_threshold_0p5,50,49,50,49
38,19,96,cropped_threshold_0p5,50,49,50,49
38,19,96,cropped_calibrated,50,50,50,50
38,19,96,cropped_fixed_budget,48,45,37,36
39,0,30,full_threshold_0p5,54,53,54,53
39,0,30,cropped_threshold_0p5,28,27,28,27
39,0,30,cropped_calibrated,29,29,29,29
39,0,30,cropped_fixed_budget,30,45,30,45
39,1,71,full_threshold_0p5,83,83,83,83
39,1,71,cropped_threshold_0p5,71,71,71,71
39,1,71,cropped_calibrated,71,86,71,86
39,1,71,cropped_fixed_budget,55,45,15,14
39,2,73,full_threshold_0p5,88,90,88,90
39,2,73,cropped_threshold_0p5,70,72,70,72
39,2,73,cropped_calibrated,72,86,72,86
39,2,73,cropped_fixed_budget,51,45,23,22
39,3,92,full_threshold_0p5,69,68,69,68
39,3,92,cropped_threshold_0p5,69,68,69,68
39,3,92,cropped_calibrated,69,68,69,68
39,3,92,cropped_fixed_budget,53,45,24,23
39,4,86,full_threshold_0p5,58,57,58,57
39,4,86,cropped_threshold_0p5,58,57,58,57
39,4,86,cropped_calibrated,58,57,58,57
39,4,86,cropped_fixed_budget,50,45,22,21
39,5,25,full_threshold_0p5,27,21,11,11
39,5,25,cropped_threshold_0p5,8,5,3,2
39,5,25,cropped_calibrated,16,14,14,13
39,5,25,cropped_fixed_budget,25,45,25,45
39,6,74,full_threshold_0p5,11,11,11,11
39,6,74,cropped_threshold_0p5,11,11,11,11
39,6,74,cropped_calibrated,18,21,14,19
39,6,74,cropped_fixed_budget,36,45,32,43
39,7,23,full_threshold_0p5,48,43,32,32
39,7,23,cropped_threshold_0p5,17,16,17,16
39,7,23,cropped_calibrated,20,21,20,21
39,7,23,cropped_fixed_budget,23,45,23,45
39,8,49,full_threshold_0p5,66,65,38,41
39,8,49,cropped_threshold_0p5,44,45,38,41
39,8,49,cropped_calibrated,48,65,46,64
39,8,49,cropped_fixed_budget,44,45,38,41
39,9,85,full_threshold_0p5,19,17,9,9
39,9,85,cropped_threshold_0p5,19,17,9,9
39,9,85,cropped_calibrated,23,22,21,21
39,9,85,cropped_fixed_budget,42,45,42,45
39,10,74,full_threshold_0p5,35,29,18,17
39,10,74,cropped_threshold_0p5,35,29,18,17
39,10,74,cropped_calibrated,41,39,21,23
39,10,74,cropped_fixed_budget,43,45,38,41
39,11,48,full_threshold_0p5,9,6,4,3
39,11,48,cropped_threshold_0p5,9,6,4,3
39,11,48,cropped_calibrated,16,13,10,9
39,11,48,cropped_fixed_budget,36,45,36,45
39,12,95,full_threshold_0p5,56,54,53,52
39,12,95,cropped_threshold_0p5,56,54,53,52
39,12,95,cropped_calibrated,58,60,58,60
39,12,95,cropped_fixed_budget,49,45,34,33
39,13,58,full_threshold_0p5,15,13,12,11
39,13,58,cropped_threshold_0p5,15,13,12,11
39,13,58,cropped_calibrated,15,16,15,16
39,13,58,cropped_fixed_budget,26,45,26,45
39,14,43,full_threshold_0p5,74,69,29,28
39,14,43,cropped_threshold_0p5,42,39,24,23
39,14,43,cropped_calibrated,43,52,43,52
39,14,43,cropped_fixed_budget,43,45,43,45
39,15,36,full_threshold_0p5,60,58,53,52
39,15,36,cropped_threshold_0p5,36,34,29,28
39,15,36,cropped_calibrated,36,35,36,35
39,15,36,cropped_fixed_budget,36,45,36,45
39,16,50,full_threshold_0p5,12,13,12,13
39,16,50,cropped_threshold_0p5,12,13,12,13
39,16,50,cropped_calibrated,16,17,12,15
39,16,50,cropped_fixed_budget,36,45,31,42
39,17,68,full_threshold_0p5,34,33,34,33
39,17,68,cropped_threshold_0p5,34,33,34,33
39,17,68,cropped_calibrated,34,34,34,34
39,17,68,cropped_fixed_budget,34,45,34,45
39,18,65,full_threshold_0p5,80,115,78,114
39,18,65,cropped_threshold_0p5,63,92,61,91
39,18,65,cropped_calibrated,65,114,65,114
