rollout,graph_index,target_nodes,mode,raw_nodes,raw_edges,lcc_nodes,lcc_edges
6,19,96,cropped_fixed_budget,44,45,24,28
7,0,30,full_threshold_0p5,10,11,10,11
7,0,30,cropped_threshold_0p5,10,11,10,11
7,0,30,cropped_calibrated,2,1,2,1
7,0,30,cropped_fixed_budget,28,45,28,45
7,1,71,full_threshold_0p5,19,22,16,20
7,1,71,cropped_threshold_0p5,18,21,15,19
7,1,71,cropped_calibrated,3,2,3,2
7,1,71,cropped_fixed_budget,28,45,28,45
7,2,73,full_threshold_0p5,26,22,16,16
7,2,73,cropped_threshold_0p5,26,22,16,16
7,2,73,cropped_calibrated,4,3,4,3
7,2,73,cropped_fixed_budget,40,45,33,40
7,3,92,full_threshold_0p5,80,80,61,63
7,3,92,cropped_threshold_0p5,74,74,61,63
7,3,92,cropped_calibrated,6,3,2,1
7,3,92,cropped_fixed_budget,49,45,38,38
7,4,86,full_threshold_0p5,14,13,12,12
7,4,86,cropped_threshold_0p5,12,12,12,12
7,4,86,cropped_calibrated,3,2,3,2
7,4,86,cropped_fixed_budget,40,45,24,35
7,5,25,full_threshold_0p5,98,4717,98,4717
7,5,25,cropped_threshold_0p5,25,278,25,278
7,5,25,cropped_calibrated,24,53,24,53
7,5,25,cropped_fixed_budget,24,45,24,45
7,6,74,full_threshold_0p5,41,35,10,11
7,6,74,cropped_threshold_0p5,37,33,10,11
7,6,74,cropped_calibrated,4,2,2,1
7,6,74,cropped_fixed_budget,46,45,17,20
7,7,23,full_threshold_0p5,98,3852,98,3852
7,7,23,cropped_threshold_0p5,23,124,23,124
7,7,23,cropped_calibrated,9,6,3,2
7,7,23,cropped_fixed_budget,23,45,23,45
7,8,49,full_threshold_0p5,31,26,14,13
7,8,49,cropped_threshold_0p5,29,24,13,12
7,8,49,cropped_calibrated,3,2,3,2
7,8,49,cropped_fixed_budget,40,45,20,27
7,9,85,full_threshold_0p5,33,34,21,27
7,9,85,cropped_threshold_0p5,31,33,21,27
7,9,85,cropped_calibrated,2,1,2,1
7,9,85,cropped_fixed_budget,39,45,30,40
7,10,74,full_threshold_0p5,14,13,14,13
7,10,74,cropped_threshold_0p5,14,13,14,13
7,10,74,cropped_calibrated,4,2,2,1
7,10,74,cropped_fixed_budget,37,45,30,41
7,11,48,full_threshold_0p5,20,19,20,19
7,11,48,cropped_threshold_0p5,20,19,20,19
7,11,48,cropped_calibrated,4,3,4,3
7,11,48,cropped_fixed_budget,35,45,25,37
7,12,95,full_threshold_0p5,42,35,23,24
7,12,95,cropped_threshold_0p5,38,33,23,24
7,12,95,cropped_calibrated,8,6,6,5
7,12,95,cropped_fixed_budget,49,45,29,32
7,13,58,full_threshold_0p5,45,45,45,45
7,13,58,cropped_threshold_0p5,45,45,45,45
7,13,58,cropped_calibrated,2,1,2,1
7,13,58,cropped_fixed_budget,45,45,45,45
7,14,43,full_threshold_0p5,22,22,16,18
7,14,43,cropped_threshold_0p5,20,21,16,18
7,14,43,cropped_calibrated,4,2,2,1
7,14,43,cropped_fixed_budget,25,45,25,45
7,15,36,full_threshold_0p5,46,42,22,24
7,15,36,cropped_threshold_0p5,28,26,19,20
7,15,36,cropped_calibrated,2,1,2,1
7,15,36,cropped_fixed_budget,35,45,35,45
7,16,50,full_threshold_0p5,8,7,8,7
7,16,50,cropped_threshold_0p5,8,7,8,7
7,16,50,cropped_calibrated,2,1,2,1
7,16,50,cropped_fixed_budget,32,45,32,45
7,17,68,full_threshold_0p5,25,19,14,13
7,17,68,cropped_threshold_0p5,25,19,14,13
7,17,68,cropped_calibrated,5,3,3,2
7,17,68,cropped_fixed_budget,45,45,33,37
7,18,65,full_threshold_0p5,37,34,16,15
7,18,65,cropped_threshold_0p5,36,33,16,15
7,18,65,cropped_calibrated,5,3,3,2
7,18,65,cropped_fixed_budget,45,45,35,38
7,19,96,full_threshold_0p5,48,47,39,40
7,19,96,cropped_threshold_0p5,46,45,37,38
7,19,96,cropped_calibrated,7,5,5,4
7,19,96,cropped_fixed_budget,46,45,37,38
8,0,30,full_threshold_0p5,37,36,30,31
8,0,30,cropped_threshold_0p5,25,26,25,26
8,0,30,cropped_calibrated,7,6,7,6
8,0,30,cropped_fixed_budget,30,45,30,45
8,1,71,full_threshold_0p5,33,30,27,27
8,1,71,cropped_threshold_0p5,31,29,27,27
8,1,71,cropped_calibrated,2,1,2,1
8,1,71,cropped_fixed_budget,46,45,37,40
8,2,73,full_threshold_0p5,34,24,11,10
8,2,73,cropped_threshold_0p5,34,24,11,10
8,2,73,cropped_calibrated,4,2,2,1
8,2,73,cropped_fixed_budget,46,45,27,30
8,3,92,full_threshold_0p5,41,35,20,20
8,3,92,cropped_threshold_0p5,41,35,20,20
8,3,92,cropped_calibrated,8,5,4,3
8,3,92,cropped_fixed_budget,48,45,25,27
8,4,86,full_threshold_0p5,21,21,17,19
8,4,86,cropped_threshold_0p5,21,21,17,19
8,4,86,cropped_calibrated,2,1,2,1
8,4,86,cropped_fixed_budget,38,45,32,42
8,5,25,full_threshold_0p5,89,430,89,430
8,5,25,cropped_threshold_0p5,25,84,25,84
8,5,25,cropped_calibrated,11,6,3,2
8,5,25,cropped_fixed_budget,25,45,25,45
8,6,74,full_threshold_0p5,18,14,12,11
8,6,74,cropped_threshold_0p5,18,14,12,11
8,6,74,cropped_calibrated,6,4,4,3
8,6,74,cropped_fixed_budget,49,45,31,31
8,7,23,full_threshold_0p5,38,34,26,26
8,7,23,cropped_threshold_0p5,22,22,22,22
8,7,23,cropped_calibrated,11,8,5,4
8,7,23,cropped_fixed_budget,23,45,23,45
8,8,49,full_threshold_0p5,25,22,10,9
8,8,49,cropped_threshold_0p5,25,22,10,9
8,8,49,cropped_calibrated,2,1,2,1
8,8,49,cropped_fixed_budget,34,45,34,45
8,9,85,full_threshold_0p5,19,18,13,14
8,9,85,cropped_threshold_0p5,19,18,13,14
8,9,85,cropped_calibrated,3,2,3,2
8,9,85,cropped_fixed_budget,35,45,33,44
8,10,74,full_threshold_0p5,9,8,9,8
8,10,74,cropped_threshold_0p5,9,8,9,8
8,10,74,cropped_calibrated,4,3,4,3
8,10,74,cropped_fixed_budget,40,45,30,38
8,11,48,full_threshold_0p5,24,22,16,18
8,11,48,cropped_threshold_0p5,20,20,16,18
8,11,48,cropped_calibrated,3,2,3,2
8,11,48,cropped_fixed_budget,35,45,25,36
8,12,95,full_threshold_0p5,63,64,59,62
8,12,95,cropped_threshold_0p5,61,63,59,62
8,12,95,cropped_calibrated,5,3,3,2
8,12,95,cropped_fixed_budget,50,45,29,28
8,13,58,full_threshold_0p5,20,20,20,20
8,13,58,cropped_threshold_0p5,19,19,19,19
8,13,58,cropped_calibrated,2,1,2,1
8,13,58,cropped_fixed_budget,34,45,32,44
8,14,43,full_threshold_0p5,26,28,23,26
8,14,43,cropped_threshold_0p5,26,28,23,26
8,14,43,cropped_calibrated,3,2,3,2
8,14,43,cropped_fixed_budget,38,45,34,42
8,15,36,full_threshold_0p5,46,42,33,33
8,15,36,cropped_threshold_0p5,25,23,23,22
8,15,36,cropped_calibrated,5,4,5,4
8,15,36,cropped_fixed_budget,35,45,35,45
8,16,50,full_threshold_0p5,49,49,49,49
8,16,50,cropped_threshold_0p5,49,49,49,49
8,16,50,cropped_calibrated,10,8,6,5
8,16,50,cropped_fixed_budget,46,45,31,31
8,17,68,full_threshold_0p5,17,17,13,15
8,17,68,cropped_threshold_0p5,17,17,13,15
8,17,68,cropped_calibrated,2,1,2,1
8,17,68,cropped_fixed_budget,36,45,26,39
8,18,65,full_threshold_0p5,24,25,24,25
8,18,65,cropped_threshold_0p5,23,23,23,23
8,18,65,cropped_calibrated,9,7,6,5
8,18,65,cropped_fixed_budget,35,45,35,45
8,19,96,full_threshold_0p5,79,81,63,69
8,19,96,cropped_threshold_0p5,77,80,63,69
8,19,96,cropped_calibrated,10,8,7,6
8,19,96,cropped_fixed_budget,51,45,30,31
9,0,30,full_threshold_0p5,14,16,12,15
9,0,30,cropped_threshold_0p5,12,15,12,15
9,0,30,cropped_calibrated,3,2,3,2
9,0,30,cropped_fixed_budget,29,45,29,45
9,1,71,full_threshold_0p5,46,43,33,35
9,1,71,cropped_threshold_0p5,40,40,33,35
9,1,71,cropped_calibrated,9,7,7,6
9,1,71,cropped_fixed_budget,43,45,35,39
9,2,73,full_threshold_0p5,28,24,19,19
9,2,73,cropped_threshold_0p5,27,23,18,18
9,2,73,cropped_calibrated,5,3,3,2
9,2,73,cropped_fixed_budget,43,45,32,38
9,3,92,full_threshold_0p5,23,22,19,19
9,3,92,cropped_threshold_0p5,23,22,19,19
9,3,92,cropped_calibrated,4,3,4,3
9,3,92,cropped_fixed_budget,40,45,26,34
9,4,86,full_threshold_0p5,29,29,15,19
9,4,86,cropped_threshold_0p5,27,28,15,19
9,4,86,cropped_calibrated,8,5,4,3
9,4,86,cropped_fixed_budget,43,45,16,20
9,5,25,full_threshold_0p5,23,23,14,17
9,5,25,cropped_threshold_0p5,14,17,14,17
9,5,25,cropped_calibrated,2,1,2,1
9,5,25,cropped_fixed_budget,24,45,24,45
9,6,74,full_threshold_0p5,17,15,13,13
9,6,74,cropped_threshold_0p5,15,14,13,13
9,6,74,cropped_calibrated,3,2,3,2
9,6,74,cropped_fixed_budget,40,45,30,39
9,7,23,full_threshold_0p5,72,98,66,94
9,7,23,cropped_threshold_0p5,22,30,22,30
9,7,23,cropped_calibrated,4,2,2,1
9,7,23,cropped_fixed_budget,22,45,22,45
9,8,49,full_threshold_0p5,98,1663,98,1663
9,8,49,cropped_threshold_0p5,49,559,49,559
9,8,49,cropped_calibrated,22,15,6,5
9,8,49,cropped_fixed_budget,42,45,34,40
9,9,85,full_threshold_0p5,19,15,8,7
9,9,85,cropped_threshold_0p5,19,15,8,7
9,9,85,cropped_calibrated,2,1,2,1
9,9,85,cropped_fixed_budget,35,45,33,44
9,10,74,full_threshold_0p5,22,22,18,20
9,10,74,cropped_threshold_0p5,22,22,18,20
9,10,74,cropped_calibrated,7,4,3,2
9,10,74,cropped_fixed_budget,45,45,20,26
9,11,48,full_threshold_0p5,86,178,86,178
9,11,48,cropped_threshold_0p5,48,130,48,130
9,11,48,cropped_calibrated,9,6,4,3
9,11,48,cropped_fixed_budget,42,45,42,45
9,12,95,full_threshold_0p5,30,29,21,21
9,12,95,cropped_threshold_0p5,29,28,20,20
9,12,95,cropped_calibrated,4,3,4,3
9,12,95,cropped_fixed_budget,49,45,22,24
9,13,58,full_threshold_0p5,26,18,8,7
9,13,58,cropped_threshold_0p5,20,14,8,7
9,13,58,cropped_calibrated,2,1,2,1
9,13,58,cropped_fixed_budget,39,45,37,44
9,14,43,full_threshold_0p5,60,55,23,25
9,14,43,cropped_threshold_0p5,29,30,23,25
9,14,43,cropped_calibrated,4,3,4,3
9,14,43,cropped_fixed_budget,41,45,25,31
9,15,36,full_threshold_0p5,24,23,20,21
9,15,36,cropped_threshold_0p5,19,20,19,20
9,15,36,cropped_calibrated,5,4,5,4
9,15,36,cropped_fixed_budget,35,45,35,45
9,16,50,full_threshold_0p5,23,20,17,17
9,16,50,cropped_threshold_0p5,22,19,16,16
9,16,50,cropped_calibrated,7,5,4,3
9,16,50,cropped_fixed_budget,43,45,23,28
9,17,68,full_threshold_0p5,38,54,38,54
9,17,68,cropped_threshold_0p5,38,54,38,54
9,17,68,cropped_calibrated,2,1,2,1
9,17,68,cropped_fixed_budget,37,45,35,44
9,18,65,full_threshold_0p5,98,4134,98,4134
9,18,65,cropped_threshold_0p5,65,1621,65,1621
9,18,65,cropped_calibrated,20,15,7,6
9,18,65,cropped_fixed_budget,39,45,31,40
9,19,96,full_threshold_0p5,55,46,23,23
9,19,96,cropped_threshold_0p5,55,46,23,23
9,19,96,cropped_calibrated,12,10,8,7
9,19,96,cropped_fixed_budget,54,45,23,23
10,0,30,full_threshold_0p5,41,34,14,13
10,0,30,cropped_threshold_0p5,20,18,14,13
10,0,30,cropped_calibrated,7,4,3,2
10,0,30,cropped_fixed_budget,30,45,30,45
10,1,71,full_threshold_0p5,20,19,20,19
10,1,71,cropped_threshold_0p5,19,18,19,18
10,1,71,cropped_calibrated,7,6,7,6
10,1,71,cropped_fixed_budget,45,45,33,37
10,2,73,full_threshold_0p5,13,11,10,9
10,2,73,cropped_threshold_0p5,13,11,10,9
10,2,73,cropped_calibrated,3,2,3,2
10,2,73,cropped_fixed_budget,42,45,36,42
10,3,92,full_threshold_0p5,22,19,15,15
10,3,92,cropped_threshold_0p5,22,19,15,15
10,3,92,cropped_calibrated,2,1,2,1
10,3,92,cropped_fixed_budget,42,45,29,35
10,4,86,full_threshold_0p5,25,26,14,17
10,4,86,cropped_threshold_0p5,25,26,14,17
10,4,86,cropped_calibrated,7,5,4,3
10,4,86,cropped_fixed_budget,41,45,31,39
10,5,25,full_threshold_0p5,25,24,13,16
10,5,25,cropped_threshold_0p5,13,16,13,16
10,5,25,cropped_calibrated,4,2,2,1
10,5,25,cropped_fixed_budget,25,45,25,45
10,6,74,full_threshold_0p5,32,32,30,31
10,6,74,cropped_threshold_0p5,31,31,29,30
10,6,74,cropped_calibrated,6,4,4,3
10,6,74,cropped_fixed_budget,40,45,38,44
10,7,23,full_threshold_0p5,86,86,46,46
10,7,23,cropped_threshold_0p5,21,22,21,22
10,7,23,cropped_calibrated,4,3,4,3
10,7,23,cropped_fixed_budget,23,45,23,45
10,8,49,full_threshold_0p5,20,21,20,21
10,8,49,cropped_threshold_0p5,19,20,19,20
10,8,49,cropped_calibrated,4,3,4,3
10,8,49,cropped_fixed_budget,36,45,22,35
10,9,85,full_threshold_0p5,57,47,23,22
10,9,85,cropped_threshold_0p5,55,46,23,22
10,9,85,cropped_calibrated,2,1,2,1
10,9,85,cropped_fixed_budget,54,45,23,22
10,10,74,full_threshold_0p5,34,32,18,17
10,10,74,cropped_threshold_0p5,34,32,18,17
10,10,74,cropped_calibrated,2,1,2,1
10,10,74,cropped_fixed_budget,45,45,23,25
10,11,48,full_threshold_0p5,33,32,26,27
10,11,48,cropped_threshold_0p5,32,31,26,27
10,11,48,cropped_calibrated,8,6,5,4
10,11,48,cropped_fixed_budget,41,45,29,35
10,12,95,full_threshold_0p5,35,29,14,13
10,12,95,cropped_threshold_0p5,35,29,14,13
10,12,95,cropped_calibrated,5,4,5,4
10,12,95,cropped_fixed_budget,45,45,35,40
10,13,58,full_threshold_0p5,26,26,17,21
10,13,58,cropped_threshold_0p5,24,24,15,19
10,13,58,cropped_calibrated,5,4,5,4
10,13,58,cropped_fixed_budget,39,45,30,39
10,14,43,full_threshold_0p5,36,28,13,14
10,14,43,cropped_threshold_0p5,24,21,13,14
10,14,43,cropped_calibrated,2,1,2,1
10,14,43,cropped_fixed_budget,36,45,36,45
10,15,36,full_threshold_0p5,87,86,83,84
10,15,36,cropped_threshold_0p5,30,30,30,30
10,15,36,cropped_calibrated,2,1,2,1
10,15,36,cropped_fixed_budget,36,45,36,45
10,16,50,full_threshold_0p5,38,38,32,33
10,16,50,cropped_threshold_0p5,37,37,31,32
10,16,50,cropped_calibrated,4,2,2,1
10,16,50,cropped_fixed_budget,43,45,35,38
10,17,68,full_threshold_0p5,72,74,72,74
10,17,68,cropped_threshold_0p5,67,69,67,69
10,17,68,cropped_calibrated,12,7,4,3
10,17,68,cropped_fixed_budget,50,45,18,17
10,18,65,full_threshold_0p5,9,8,9,8
10,18,65,cropped_threshold_0p5,9,8,9,8
10,18,65,cropped_calibrated,2,1,2,1
10,18,65,cropped_fixed_budget,37,45,24,37
10,19,96,full_threshold_0p5,31,34,25,30
10,19,96,cropped_threshold_0p5,31,34,25,30
10,19,96,cropped_calibrated,3,2,3,2
10,19,96,cropped_fixed_budget,38,45,27,38
11,0,30,full_threshold_0p5,21,19,13,14
11,0,30,cropped_threshold_0p5,13,14,13,14
11,0,30,cropped_calibrated,2,1,2,1
11,0,30,cropped_fixed_budget,30,45,30,45
11,1,71,full_threshold_0p5,81,112,81,112
11,1,71,cropped_threshold_0p5,71,102,71,102
11,1,71,cropped_calibrated,7,4,3,2
11,1,71,cropped_fixed_budget,53,45,17,16
11,2,73,full_threshold_0p5,24,22,20,20
11,2,73,cropped_threshold_0p5,20,20,20,20
11,2,73,cropped_calibrated,3,2,3,2
11,2,73,cropped_fixed_budget,45,45,26,31
11,3,92,full_threshold_0p5,16,14,14,13
11,3,92,cropped_threshold_0p5,14,12,12,11
11,3,92,cropped_calibrated,6,5,6,5
11,3,92,cropped_fixed_budget,45,45,17,21
11,4,86,full_threshold_0p5,14,16,14,16
11,4,86,cropped_threshold_0p5,13,15,13,15
11,4,86,cropped_calibrated,2,1,2,1
11,4,86,cropped_fixed_budget,36,45,25,39
11,5,25,full_threshold_0p5,33,30,22,23
11,5,25,cropped_threshold_0p5,23,23,21,22
11,5,25,cropped_calibrated,3,2,3,2
11,5,25,cropped_fixed_budget,25,45,25,45
11,6,74,full_threshold_0p5,41,33,12,11
11,6,74,cropped_threshold_0p5,41,33,12,11
11,6,74,cropped_calibrated,3,2,3,2
11,6,74,cropped_fixed_budget,47,45,29,30
11,7,23,full_threshold_0p5,97,246,97,246
11,7,23,cropped_threshold_0p5,23,63,23,63
11,7,23,cropped_calibrated,7,5,5,4
11,7,23,cropped_fixed_budget,23,45,23,45
11,8,49,full_threshold_0p5,30,30,28,29
11,8,49,cropped_threshold_0p5,29,28,27,27
11,8,49,cropped_calibrated,5,3,3,2
11,8,49,cropped_fixed_budget,37,45,37,45
11,9,85,full_threshold_0p5,64,68,58,63
11,9,85,cropped_threshold_0p5,64,68,58,63
11,9,85,cropped_calibrated,6,4,4,3
11,9,85,cropped_fixed_budget,49,45,17,20
11,10,74,full_threshold_0p5,56,61,52,59
11,10,74,cropped_threshold_0p5,53,58,49,56
11,10,74,cropped_calibrated,4,2,2,1
11,10,74,cropped_fixed_budget,43,45,27,31
11,11,48,full_threshold_0p5,41,42,41,42
11,11,48,cropped_threshold_0p5,40,41,40,41
11,11,48,cropped_calibrated,8,5,3,2
11,11,48,cropped_fixed_budget,43,45,43,45
11,12,95,full_threshold_0p5,40,36,23,25
11,12,95,cropped_threshold_0p5,40,36,23,25
11,12,95,cropped_calibrated,7,5,4,3
11,12,95,cropped_fixed_budget,48,45,29,32
11,13,58,full_threshold_0p5,30,27,16,16
11,13,58,cropped_threshold_0p5,29,26,15,15
11,13,58,cropped_calibrated,7,6,7,6
11,13,58,cropped_fixed_budget,45,45,37,40
11,14,43,full_threshold_0p5,39,33,28,27
11,14,43,cropped_threshold_0p5,23,22,23,22
11,14,43,cropped_calibrated,6,5,6,5
11,14,43,cropped_fixed_budget,35,45,35,45
11,15,36,full_threshold_0p5,28,22,12,11
11,15,36,cropped_threshold_0p5,21,17,12,11
11,15,36,cropped_calibrated,2,1,2,1
11,15,36,cropped_fixed_budget,33,45,33,45
11,16,50,full_threshold_0p5,21,18,14,14
11,16,50,cropped_threshold_0p5,21,18,14,14
11,16,50,cropped_calibrated,8,7,8,7
11,16,50,cropped_fixed_budget,40,45,34,41
11,17,68,full_threshold_0p5,36,35,27,29
11,17,68,cropped_threshold_0p5,35,34,26,28
11,17,68,cropped_calibrated,5,3,3,2
11,17,68,cropped_fixed_budget,42,45,33,39
11,18,65,full_threshold_0p5,55,56,46,50
11,18,65,cropped_threshold_0p5,48,50,44,48
11,18,65,cropped_calibrated,8,5,4,3
11,18,65,cropped_fixed_budget,45,45,41,43
11,19,96,full_threshold_0p5,45,45,43,44
11,19,96,cropped_threshold_0p5,45,45,43,44
11,19,96,cropped_calibrated,2,1,2,1
11,19,96,cropped_fixed_budget,45,45,43,44
12,0,30,full_threshold_0p5,31,23,17,16
12,0,30,cropped_threshold_0p5,19,17,17,16
12,0,30,cropped_calibrated,3,2,3,2
12,0,30,cropped_fixed_budget,28,45,28,45
12,1,71,full_threshold_0p5,16,16,14,15
12,1,71,cropped_threshold_0p5,14,15,14,15
12,1,71,cropped_calibrated,7,6,7,6
12,1,71,cropped_fixed_budget,33,45,26,40
12,2,73,full_threshold_0p5,98,4688,98,4688
12,2,73,cropped_threshold_0p5,73,2564,73,2564
12,2,73,cropped_calibrated,70,149,70,149
12,2,73,cropped_fixed_budget,44,45,39,42
12,3,92,full_threshold_0p5,22,18,14,13
12,3,92,cropped_threshold_0p5,21,17,13,12
12,3,92,cropped_calibrated,2,1,2,1
12,3,92,cropped_fixed_budget,41,45,28,36
12,4,86,full_threshold_0p5,42,43,32,37
12,4,86,cropped_threshold_0p5,41,42,31,36
12,4,86,cropped_calibrated,4,3,4,3
12,4,86,cropped_fixed_budget,44,45,32,38
12,5,25,full_threshold_0p5,60,64,33,41
12,5,25,cropped_threshold_0p5,24,31,24,31
12,5,25,cropped_calibrated,8,5,4,3
12,5,25,cropped_fixed_budget,25,45,25,45
12,6,74,full_threshold_0p5,14,13,9,10
12,6,74,cropped_threshold_0p5,14,13,9,10
12,6,74,cropped_calibrated,4,3,4,3
12,6,74,cropped_fixed_budget,40,45,23,32
12,7,23,full_threshold_0p5,16,16,16,16
12,7,23,cropped_threshold_0p5,15,15,15,15
12,7,23,cropped_calibrated,4,3,4,3
12,7,23,cropped_fixed_budget,23,45,23,45
12,8,49,full_threshold_0p5,21,19,17,17
12,8,49,cropped_threshold_0p5,19,17,15,15
12,8,49,cropped_calibrated,4,3,4,3
12,8,49,cropped_fixed_budget,37,45,32,41
12,9,85,full_threshold_0p5,59,51,18,18
12,9,85,cropped_threshold_0p5,47,39,17,17
12,9,85,cropped_calibrated,6,4,4,3
12,9,85,cropped_fixed_budget,53,45,17,18
12,10,74,full_threshold_0p5,70,69,68,68
12,10,74,cropped_threshold_0p5,68,68,68,68
12,10,74,cropped_calibrated,5,4,5,4
12,10,74,cropped_fixed_budget,50,45,32,31
12,11,48,full_threshold_0p5,14,10,7,6
12,11,48,cropped_threshold_0p5,7,6,7,6
12,11,48,cropped_calibrated,3,2,3,2
12,11,48,cropped_fixed_budget,36,45,36,45
12,12,95,full_threshold_0p5,54,73,52,72
12,12,95,cropped_threshold_0p5,54,73,52,72
12,12,95,cropped_calibrated,0,0,0,0
12,12,95,cropped_fixed_budget,46,45,39,39
12,13,58,full_threshold_0p5,35,29,11,11
12,13,58,cropped_threshold_0p5,32,27,10,10
12,13,58,cropped_calibrated,4,3,4,3
12,13,58,cropped_fixed_budget,42,45,34,37
12,14,43,full_threshold_0p5,12,9,7,6
12,14,43,cropped_threshold_0p5,12,9,7,6
12,14,43,cropped_calibrated,3,2,3,2
12,14,43,cropped_fixed_budget,32,45,32,45
12,15,36,full_threshold_0p5,36,31,18,19
12,15,36,cropped_threshold_0p5,21,21,18,19
12,15,36,cropped_calibrated,12,11,12,11
12,15,36,cropped_fixed_budget,32,45,32,45
12,16,50,full_threshold_0p5,21,17,14,13
12,16,50,cropped_threshold_0p5,20,16,13,12
12,16,50,cropped_calibrated,4,2,2,1
12,16,50,cropped_fixed_budget,38,45,29,38
12,17,68,full_threshold_0p5,34,35,27,30
12,17,68,cropped_threshold_0p5,33,34,27,30
12,17,68,cropped_calibrated,8,6,6,5
12,17,68,cropped_fixed_budget,40,45,28,38
12,18,65,full_threshold_0p5,44,54,33,46
12,18,65,cropped_threshold_0p5,44,54,33,46
12,18,65,cropped_calibrated,2,1,2,1
12,18,65,cropped_fixed_budget,39,45,26,35
12,19,96,full_threshold_0p5,29,33,25,30
12,19,96,cropped_threshold_0p5,29,33,25,30
12,19,96,cropped_calibrated,6,4,3,2
12,19,96,cropped_fixed_budget,35,45,35,45
13,0,30,full_threshold_0p5,13,11,9,9
13,0,30,cropped_threshold_0p5,11,10,9,9
13,0,30,cropped_calibrated,2,1,2,1
13,0,30,cropped_fixed_budget,27,45,27,45
13,1,71,full_threshold_0p5,15,12,10,9
13,1,71,cropped_threshold_0p5,12,9,7,6
13,1,71,cropped_calibrated,2,1,2,1
13,1,71,cropped_fixed_budget,28,45,25,43
13,2,73,full_threshold_0p5,64,97,59,94
13,2,73,cropped_threshold_0p5,61,93,56,90
13,2,73,cropped_calibrated,2,1,2,1
13,2,73,cropped_fixed_budget,43,45,33,38
13,3,92,full_threshold_0p5,12,13,12,13
13,3,92,cropped_threshold_0p5,12,13,12,13
13,3,92,cropped_calibrated,2,1,2,1
13,3,92,cropped_fixed_budget,48,45,23,29
13,4,86,full_threshold_0p5,30,28,11,13
13,4,86,cropped_threshold_0p5,30,28,11,13
13,4,86,cropped_calibrated,6,4,4,3
13,4,86,cropped_fixed_budget,46,45,17,20
13,5,25,full_threshold_0p5,21,21,21,21
13,5,25,cropped_threshold_0p5,19,19,19,19
13,5,25,cropped_calibrated,8,7,8,7
13,5,25,cropped_fixed_budget,25,45,25,45
13,6,74,full_threshold_0p5,40,37,20,23
13,6,74,cropped_threshold_0p5,35,34,20,23
13,6,74,cropped_calibrated,3,2,3,2
13,6,74,cropped_fixed_budget,41,45,25,33
13,7,23,full_threshold_0p5,23,26,23,26
13,7,23,cropped_threshold_0p5,22,25,22,25
13,7,23,cropped_calibrated,11,10,11,10
13,7,23,cropped_fixed_budget,23,45,23,45
13,8,49,full_threshold_0p5,77,281,77,281
13,8,49,cropped_threshold_0p5,49,210,49,210
13,8,49,cropped_calibrated,5,3,3,2
13,8,49,cropped_fixed_budget,37,45,35,44
13,9,85,full_threshold_0p5,44,50,33,44
13,9,85,cropped_threshold_0p5,43,49,32,43
13,9,85,cropped_calibrated,6,4,4,3
13,9,85,cropped_fixed_budget,40,45,32,41
13,10,74,full_threshold_0p5,17,22,15,21
13,10,74,cropped_threshold_0p5,16,21,14,20
13,10,74,cropped_calibrated,6,4,3,2
13,10,74,cropped_fixed_budget,38,45,28,39
13,11,48,full_threshold_0p5,32,28,13,13
13,11,48,cropped_threshold_0p5,32,28,13,13
13,11,48,cropped_calibrated,6,3,2,1
13,11,48,cropped_fixed_budget,45,45,43,44
13,12,95,full_threshold_0p5,50,75,43,69
13,12,95,cropped_threshold_0p5,48,73,43,69
13,12,95,cropped_calibrated,2,1,2,1
13,12,95,cropped_fixed_budget,41,45,31,39
13,13,58,full_threshold_0p5,27,19,7,6
13,13,58,cropped_threshold_0p5,20,14,5,4
13,13,58,cropped_calibrated,2,1,2,1
13,13,58,cropped_fixed_budget,46,45,19,24
13,14,43,full_threshold_0p5,14,15,12,14
13,14,43,cropped_threshold_0p5,11,13,11,13
13,14,43,cropped_calibrated,2,1,2,1
13,14,43,cropped_fixed_budget,32,45,30,44
13,15,36,full_threshold_0p5,17,16,15,15
13,15,36,cropped_threshold_0p5,14,14,14,14
13,15,36,cropped_calibrated,6,4,4,3
13,15,36,cropped_fixed_budget,31,45,29,44
13,16,50,full_threshold_0p5,24,24,18,20
13,16,50,cropped_threshold_0p5,24,24,18,20
13,16,50,cropped_calibrated,2,1,2,1
13,16,50,cropped_fixed_budget,36,45,31,42
13,17,68,full_threshold_0p5,21,19,14,14
13,17,68,cropped_threshold_0p5,20,17,13,12
13,17,68,cropped_calibrated,4,3,4,3
13,17,68,cropped_fixed_budget,32,45,28,43
13,18,65,full_threshold_0p5,28,27,23,24
13,18,65,cropped_threshold_0p5,26,26,23,24
13,18,65,cropped_calibrated,5,4,5,4
13,18,65,cropped_fixed_budget,42,45,32,38
13,19,96,full_threshold_0p5,15,15,9,10
13,19,96,cropped_threshold_0p5,15,15,9,10
13,19,96,cropped_calibrated,2,1,2,1
13,19,96,cropped_fixed_budget,40,45,15,24
14,0,30,full_threshold_0p5,86,145,86,145
14,0,30,cropped_threshold_0p5,29,49,29,49
14,0,30,cropped_calibrated,9,7,6,5
14,0,30,cropped_fixed_budget,29,45,29,45
14,1,71,full_threshold_0p5,36,33,20,21
14,1,71,cropped_threshold_0p5,35,32,19,20
14,1,71,cropped_calibrated,6,5,6,5
